ID,Sentence DE,MOS,Sentence EN
310,"Die Meinung, Vorschulkinder litten unter der Berufstätigkeit der Mutter, herrscht vor allem in den alten Bundesländern der Bundesrepublik Deutschland, und zwar stärker als in jedem anderen Land der EU.",3.5,"The opinion that pre-school children suffer from the mother's occupation prevails above all in the old federal states of the Federal Republic of Germany, and more so than in any other country of the EU."
311,"Studien belegen, dass die Frage, ob Kinder aus der Situation einen Nachteil oder auch einen Vorteil beziehen, nicht mit „Ja“ oder „Nein“ beantwortet werden kann: Die Wirkung der Berufstätigkeit auf das Kind hängt von Kontextfaktoren ab, insbesondere vom Berufskontext, von der Art der Verwendung von Zeit und Geld, von der Qualität der nichtelterlichen Kinderbetreuung und von der Zufriedenheit der Frau mit ihrer Rolle.",5.0,"Studies show that the question of whether children derive a disadvantage or also an advantage from the situation cannot be answered with ""yes"" or ""no"": The effect of working on the child depends on contextual factors, especially the occupational context, the way time and money are used, the quality of non-parental childcare and the woman's satisfaction with her role."
312,Die Thematik ist seit den 1990ern Ziel einer extensiven statistischen Langzeitstudie in den USA.,2.5,The subject has been the target of extensive long-term statistical study in the United States since the 1990s.
313,"Teilweise vertreten verschiedene gesellschaftliche Gruppen jeweils den Standpunkt der Wahlfreiheit, allerdings mit unterschiedlicher Gewichtung: Die eine Seite hebt die Möglichkeit zur Erwerbsarbeit auch mit Kindern hervor, die andere betont die Freiheit, auch die traditionelle Familienform zu wählen.",4.8,"In part, different social groups each represent the point of view of freedom of choice, but with different weighting: one side emphasizes the possibility of gainful employment even with children, the other emphasizes the freedom to also choose the traditional family form."
314,"Bei dieser gesellschaftlichen und politischen Debatte geht es immer auch um die Folgen der Modelle für die Gesellschaft, etwa um ökonomische Auswirkungen.",2.4,"This social and political debate is always also about the consequences of the models for society, such as economic effects."
315,"Heute gilt die Vereinbarkeit von Familie und Beruf als eine der zentralen Herausforderungen der Beschäftigungs- und Sozialpolitik in Europa und in den einzelnen europäischen Staaten zB Deutschland, Österreich und der Schweiz.",2.666666667,"Today, the reconciliation of family and work is considered one of the central challenges of employment and social policy in Europe and in the individual European states, e.g. Germany, Austria and Switzerland."
316,In Deutschland werden Infrastrukturmaßnahmen in Kombination mit Änderungen der familienbezogenen Transferleistungen und der Besteuerung insbesondere als wesentlich für eine Verringerung der Kinder- und Familienarmut genannt.,4.090909091,"In Germany, infrastructure measures in combination with changes in family-related transfers and taxation in particular are cited as essential for reducing child and family poverty."
317,Die Vereinbarkeit von Familie und Beruf steht auch in engem Zusammenhang mit dem Ziel der Gleichstellung von Mann und Frau in der Gesellschaft in Familie und Beruf.,2.333333333,The reconciliation of family and work is also closely related to the goal of equality between men and women in society in family and work.
318,Die Arbeitsteilung in der Partnerschaft ist Gegenstand zahlreicher Untersuchungen.,2.0,The division of labor in the partnership is the subject of numerous studies.
320,Dabei sei eine deutliche geschlechtsspezifische Teilung nach Art der Arbeit zu beobachten.,2.642857143,A clear gender-specific division according to the type of work can be observed.
321,"Auch wenn einzelne Aufgaben an andere Personen oder Institutionen delegiert werden, liege die Aufgabe der Organisation der Haus- und Familienarbeit meist bei der Frau.",2.5,"Even if individual tasks are delegated to other persons or institutions, the task of organising domestic and family work usually lies with the woman."
323,"Diese Erwartung wird im Zusammenhang mit der hohen Scheidungsrate, den sich ändernden Regelungen zum Unterhalt und der Diskussion um eventuelle Änderungen der Witwen-/Witwerrente in verstärktem Maß auch von der Gesellschaft an sie herangetragen.",5.0,"In connection with the high divorce rate, the changing regulations on maintenance and the discussion about possible changes to the widow's/widower's pension, this expectation is also increasingly being placed on them by society."
324,"Die Pluralisierung der Familienformen mit zunehmender Zahl von Patchwork- und Einelternfamilien erfordert gesellschaftliche Anpassungen, um eine finanzielle Überforderung der Unterhalt zahlenden Eltern beziehungsweise der Sozialsysteme zu vermeiden und zugleich allen Personen einen angemessenen Lebensunterhalt zu sichern.",5.888888889,"The pluralisation of family forms with an increasing number of patchwork and single-parent families requires societal adjustments in order to avoid financially overburdening the maintenance-paying parents or the social systems and, at the same time, to ensure an adequate livelihood for all persons."
325,"So wird es zunehmend als wichtig angesehen, dass alle arbeitsfähigen Personen ihren Lebensunterhalt mittel- und langfristig selbstverantwortlich erwirtschaften können.",3.125,"Thus, it is increasingly seen as important that all persons capable of working should be able to earn their own living in the medium and long term."
326,"Eine Berufstätigkeit beider Partner dient nicht nur dem momentanen finanziellen Vorteil und dem Berufsinteresse, sondern ebenfalls der Zukunftssicherung.",1.9,"A professional activity of both partners serves not only the momentary financial advantage and the professional interest, but also the future security."
327,"Dies bezieht sich auf die spätere Altersrente, aber auch auf Fälle von Arbeitslosigkeit, Arbeitsunfähigkeit oder Trennung, denn bei Erwerbstätigkeit beider Partner besteht eine geringere Abhängigkeit von staatlicher Unterstützung oder Unterhaltszahlungen.",4.4,"This refers to the later old-age pension, but also to cases of unemployment, incapacity for work or separation, because if both partners are gainfully employed there is less dependence on state support or maintenance payments."
328,"In vielen Familien ist es zudem ökonomisch kaum möglich, dass sich ein Elternteil ganz der Haus- und Familienarbeit widmet – für eine zunehmende Zahl von Haushalten reicht Anfang des 21 Jahrhunderts ein Erwerbseinkommen allein nicht mehr zum Unterhalt einer Familie aus.",4.0,"In many families, it is also economically hardly possible for one parent to devote himself or herself entirely to household and family work - for an increasing number of households, an earned income alone is no longer sufficient to support a family at the beginning of the 21st century."
329,Die Väterbewegung setzt sich für eine Gleichstellung von Mutter- und Vaterrolle ein .,2.9,The fathers' movement advocates equality between the roles of mother and father.
331,In dieser Situation verlieren Männer mit niedrigem Einkommens- und Bildungsniveau besonders häufig den Kontakt zu ihren Kindern.,2.0,"In this situation, men with low income and education levels are particularly likely to lose contact with their children."
332,"Als Gründe dafür, dass Väter ihre Arbeitszeit relativ selten für die Familienarbeit reduzieren, werden u a finanzielle Nachteile aufgrund von Gehaltsunterschieden zwischen Männern und Frauen, fehlende Teilzeitstellen für höhere Positionen sowie eine Profitorientierung der Konzerne, die auf familiäre Bedürfnisse der Angestellten keine Rücksicht nehme, genannt.",4.3,"Among the reasons cited for fathers relatively rarely reducing their working hours for family work are financial disadvantages due to salary differences between men and women, a lack of part-time positions for higher positions, and a profit orientation of corporations that takes no account of employees' family needs."
333,"Eine Retraditionalisierung der Rollen findet Studien zufolge oft nach der Geburt des ersten Kindes statt: selbst bei vorher weitgehend egalitärem Rollenverständnis beider Partner werden nach der Geburt vor allem die Auffassungen der Männer wieder traditioneller, während die der Frauen egalitär bleiben; dies führe oft zu Spannungen in der Partnerschaft.",5.071428571,"According to studies, a retraditionalisation of roles often takes place after the birth of the first child: even if both partners previously had a largely egalitarian understanding of their roles, after the birth the views of the men in particular become more traditional again, while those of the women remain egalitarian; this often leads to tensions in the partnership."
335,"Globale Erwärmung ist der beobachtete und prognostizierte Trend zu einer im Vergleich zu den vorindustriellen Werten höheren globalen Durchschnittstemperatur mit Folgen wie steigenden Meeresspiegeln, Gletscherschmelze, Verschiebung von Klimazonen, Vegetationszonen und Lebensräumen, verändertes Auftreten von Niederschlägen, stärkere oder häufigere Wetterextreme wie Überschwemmungen, Stürme und Dürren, Ausbreitung von Parasiten und tropischen Krankheiten sowie mehr Umweltflüchtlingen.",5.5,"Global warming is the observed and projected trend toward higher average global temperatures compared to pre-industrial levels, with consequences such as rising sea levels, glacier melt, shifts in climate zones, vegetation zones, and habitats, altered occurrence of precipitation, more severe or frequent weather extremes such as floods, storms, and droughts, spread of parasites and tropical diseases, and more environmental refugees."
336,Die prognostizierten und beobachteten negativen Auswirkungen des Klimawandels werden manchmal als „Klimakatastrophe“ bezeichnet.,2.6,"The projected and observed negative impacts of climate change are sometimes referred to as ""climate catastrophe."""
337,Einige der Folgen sind im Klimawandelindex quantitativ zusammengefasst.,2.142857143,Some of the impacts are quantitatively summarized in the climate change index.
338,"Während über die Ursachen der globalen Erwärmung weitgehend Einigkeit besteht (hauptsächlich menschliche Emissionen von Treibhausgasen), werden ihre Folgen intensiv erörtert.",4.625,"While there is broad agreement on the causes of global warming (mainly human emissions of greenhouse gases), its consequences are the subject of intense debate."
